id,source_rank,repository_owner,repository_name,issues_count,star_count,wiki,tag_name,class,score
79200,6,SGWissInfo,sogl,0,0,TRUE,visa,Package,6.888596145
45162,8,errplane,errplane-python,1,4,TRUE,highcharts,Package,12.78859615
64699,6,jhford,picsort,0,1,TRUE,pong,Package,7.888596145
48878,7,ablanco,githooks,0,21,TRUE,reset-password,ND,28.88859615
34071,7,mozbhearsum,bzrest,0,2,TRUE,fftw,Package,9.888596145
63225,8,mwielgoszewski,python-paddingoracle,1,111,TRUE,android-vibration,Feature,119.7885961
53881,7,sciyoshi,jsmod,0,2,TRUE,human-readable,ND,9.888596145
35764,8,ingydotnet,crockford-py,1,5,TRUE,nscollectionview,ND,13.78859615
74410,6,diecutter,rawgithub,1,0,TRUE,lubridate,Package,6.788596145
57272,8,wladston,manga,7,21,TRUE,servlet-3.0,ND,29.18859615
63910,6,KonishchevDmitry,pcore,0,0,TRUE,internal-server-error,ND,6.888596145
73969,8,tapasweni-pathak,pyQTopic,7,22,TRUE,watchservice,ND,30.18859615
63161,8,kirbs,P2V,1,0,TRUE,underscore.js,Package,8.788596145
32737,7,daethnir,authprogs,1,6,TRUE,facebooker,Package,13.78859615
35771,8,ericpruitt,cronex,1,34,TRUE,date-formatting,ND,42.78859615
66410,9,3kwa,protodict,0,1,TRUE,nuspec,Package,10.88859615
34648,9,sysr-q,chr,0,10,TRUE,virtual-attribute,ND,19.88859615
81190,4,josiah-wolf-oberholtzer,supriya,36,51,FALSE,start-activity,ND,51.4
81665,6,bVector,tailcolor,0,3,TRUE,asynchttpclient,Package,9.888596145
63489,7,rik0,ParamUnittest,1,3,TRUE,xml-drawable,ND,10.78859615
67431,7,kindlychung,pybeep,3,3,TRUE,android-sensors,Feature,10.58859615
35607,7,olt,corsa,2,3,TRUE,nsdecimalnumber,ND,10.68859615
49329,2,smn,goggles,1,0,TRUE,alternate,Package,2.788596145
33849,9,kanzure,python-brlcad,8,4,TRUE,family-tree,Package,13.08859615
32048,8,aydantasdemir,altin,1,12,TRUE,context.xml,ND,20.78859615
80464,9,trbs,statuscake,1,5,TRUE,apache-commons-beanutils,ND,14.78859615
51445,7,tutorgen,HPIT-python-client,0,1,TRUE,android-context,Feature,8.888596145
62293,7,overseer-monitoring,om,10,11,TRUE,fortran95,ND,17.88859615
26917,8,Mozillion,SublimeSpeech,1,17,TRUE,resolver,Package,25.78859615
45730,8,adamfast,faadata,3,6,TRUE,gsl,Package,14.58859615
34056,7,N3X15,ByondTools,1,8,TRUE,treeset,ND,15.78859615
33329,7,moorepants,BicycleDataProcessor,7,1,TRUE,fusioncharts,Package,8.188596145
81763,5,faircloth-lab,tapir,0,3,TRUE,android-pay,Feature,8.888596145
70225,15,jlhutch,pylru,2,98,TRUE,bukkit,Package,113.6885961
85004,7,bmuller,txyam,1,9,TRUE,postgresql-performance,ND,16.78859615
60941,9,ninuxorg,netdiff,7,20,FALSE,curves,Package,28.3
32875,7,hamidnazari,awsclpy,1,7,TRUE,uitabbaritem,ND,14.78859615
63398,9,gawel,panoramisk,0,39,TRUE,genexus,ND,48.88859615
85708,9,mwhooker,urlparse2,2,5,TRUE,gridextra,Package,14.68859615
88422,9,sebastien,wwwclient,3,30,TRUE,live-sdk,ND,39.58859615
47490,10,dfm,python-fsps,9,15,TRUE,nsmutabledata,ND,24.98859615
52944,6,lebedov,ipyk,1,0,TRUE,undefined-index,Feature,6.788596145
36914,8,bearstech,DjangoDevKit,0,6,TRUE,libraries,Package,14.88859615
54414,10,stefankoegl,kdtree,4,102,TRUE,caanimation,ND,112.4885961
54513,8,sassoftware,python-keyutils,2,7,FALSE,xml-configuration,ND,14.8
81339,11,digium,swagger-py,10,45,TRUE,forever,Package,55.88859615
31762,10,liqd,adhocracy,187,133,FALSE,mass-assignment,ND,124.3
35656,14,coveralls-clients,coveralls-python,27,305,TRUE,qitemdelegate,ND,317.1885961
37373,12,asciimoo,drawille,1,1728,TRUE,review-board,ND,1740.788596
47356,11,Freeseer,freeseer,129,180,FALSE,jquery-cycle,Package,178.1
58307,11,peterbe,mincss,10,770,TRUE,appcelerator-mobile,ND,780.8885961
66027,8,inglesp,prescons,1,114,TRUE,oracle-apex,ND,122.7885961
81832,10,dcramer,taskmaster,4,374,TRUE,imagefilter,Package,384.4885961
67734,12,pycco-docs,pycco,34,552,FALSE,android-icons,Feature,560.6
55411,11,JuanPotato,Legofy,7,2837,TRUE,tel,Package,2848.188596
36077,9,dougalsutherland,cyflann,6,13,TRUE,unordered,ND,22.28859615
69010,8,martinblech,pyfpm,0,15,TRUE,realurl,Package,23.88859615
32582,6,panyam,astgen,0,3,TRUE,uploadify,Package,9.888596145
81238,8,matthiask,survey,0,12,TRUE,symfony-2.1,ND,20.88859615
74921,3,maxzheng,remoteconfig,0,0,TRUE,c++03,ND,3.888596145
60989,7,shendo,netsink,0,27,TRUE,coldfusion-9,ND,34.88859615
60494,7,canpolat,nb,0,0,TRUE,otrs,Package,7.888596145
81273,5,tiwilliam,sverigesradio,0,3,TRUE,py2neo,Package,8.888596145
74032,7,matttproud,python_quantile_estimation,0,5,TRUE,ld-preload,ND,12.88859615
34295,9,hugs,castro,4,55,TRUE,ota,ND,64.48859615
68640,7,maxlit,pyEdgeworthBox,0,5,TRUE,dynamics-crm-online,ND,12.88859615
67782,2,castelao,CEOF,0,3,TRUE,timeserieschart,ND,5.888596145
69438,9,google,pygtrie,0,138,FALSE,css-transforms,Package,147
71581,12,voxpupuli,pypuppetdb,6,73,FALSE,joomla1.7,ND,84.4
72978,11,serge-sans-paille,pythran,69,680,FALSE,callout,Package,684.1
26887,10,tbfisher,sublimetext-Pandoc,23,87,TRUE,hiding,ND,95.58859615
67764,8,jdillworth,pycedict,0,1,TRUE,api-doc,Package,9.888596145
36028,8,sashahart,cutlass,1,6,TRUE,allegro5,Package,14.78859615
57990,9,cyberdelia,metadata,0,7,FALSE,thrift-protocol,ND,16
77120,9,stackd,seat-py,0,14,TRUE,fragmentpageradapter,ND,23.88859615
86279,7,rodrigopmatias,venvm,0,1,TRUE,angular-routing,Package,8.888596145
69653,9,netom,pyicap,2,48,TRUE,concurrentdictionary,ND,57.68859615
68737,13,aparo,pyes,57,584,TRUE,match-against,ND,592.1885961
37043,9,AlexHill,djpj,0,21,FALSE,hash-of-hashes,ND,30
79650,7,regebro,spiny,1,6,TRUE,reshape2,Package,13.78859615
46389,13,smart-on-fhir,client-py,7,44,TRUE,screensharing,ND,57.18859615
55845,13,ProgVal,Limnoria,224,344,TRUE,jquery-load,ND,335.4885961
53762,9,mwhooker,jones,10,48,TRUE,jsdoc,Package,56.88859615
45897,8,wildcardcorp,factored,3,14,TRUE,constructor-injection,ND,22.58859615
51703,20,jcgregorio,httplib2,17,381,TRUE,twilio,Package,400.1885961
53458,14,davidhalter,jedi,94,2646,FALSE,android-location,Feature,2650.6
33463,7,bitme,python-bitme,0,2,TRUE,lazy-sequences,ND,9.888596145
80210,3,x007007007,sshtunnel,0,4,TRUE,uiaccessibility,ND,7.888596145
89636,6,HeinrichHartmann,zmqdump,0,11,TRUE,kendo-asp.net-mvc,ND,17.88859615
82078,11,TeleSign,python_telesign,1,16,FALSE,mrjob,Package,26.9
35203,20,tartley,colorama,42,784,TRUE,xamarin.ios,OS,800.6885961
70007,10,labrad,pylabrad,68,19,TRUE,ifft,ND,23.08859615
46810,11,ambitioninc,fleming,0,46,TRUE,wheel,Package,57.88859615
31902,14,aio-libs,aioredis,25,328,TRUE,dxl,Package,340.3885961
34215,10,lepture,captcha,3,201,TRUE,kwargs,Package,211.5885961
64689,12,ajslater,picopt,16,69,TRUE,uncrustify,Package,80.28859615
31751,15,mewwts,addict,1,1315,TRUE,semantic-analysis,ND,1330.788596
70028,14,pylast,pylast,17,188,TRUE,cocos2d-x,ND,201.1885961
55745,12,Gallopsled,pwntools,42,2682,FALSE,dynamics-nav,ND,2689.8
106321,10,ryanwachtl,silverstripe-foundation-theme,1,47,TRUE,susy,Package,57.78859615
121686,7,tych0,hquery,0,7,TRUE,backpack-for-laravel,ND,14.88859615
122330,5,gergoerdi,language-java-classfile,0,3,TRUE,npm-scripts,Package,8.888596145
121985,7,mkscrg,hyperpublic-haskell,0,1,TRUE,xamarin.uwp,ND,8.888596145
120158,6,pcapriotti,dbus-qq,0,1,TRUE,powerbi-embedded,Package,7.888596145
119247,7,nfjinjing,bamboo-launcher,0,1,TRUE,delphi-10.1-berlin,ND,8.888596145
118228,6,BMeph,Ganymede,0,1,TRUE,vscode-extensions,ND,7.888596145
119801,7,yav,colorize-haskell,0,1,TRUE,symfony-3.1,ND,8.888596145
119849,5,jsgf,concurrent-barrier,0,2,TRUE,android-constraintlayout,Feature,7.888596145
124639,6,brendanhay,text-manipulate,1,2,TRUE,vaadin8,Package,8.788596145
121276,9,evolutics,haskell-formatter,4,16,FALSE,angular2-observables,ND,24.6
123825,6,d-rive,rivers,5,2,TRUE,antd,Package,8.388596145
118015,6,byorgey,BlogLiterately-diagrams,2,2,TRUE,vsts-build-task,ND,8.688596145
119549,7,benarmston,cabal-constraints,0,11,TRUE,react-virtualized,Package,18.88859615
120874,5,alanz,ghc-generic-instances,0,1,TRUE,electron-builder,Package,6.888596145
124982,5,uploadcare,uploadcare-haskell,0,1,TRUE,google-app-maker,Package,6.888596145
119200,9,yesodweb,authenticate,0,29,TRUE,vue-component,Package,38.88859615
124838,7,jfischoff,twitch,1,23,TRUE,ios10.3,OS,30.78859615
120460,9,elm-lang,elm-repl,44,144,TRUE,callkit,ND,149.4885961
118179,7,Daniel-Diaz,FTPLine,0,0,TRUE,cortana-intelligence,ND,7.888596145
120983,6,liyang,google-search,0,1,TRUE,elastic-load-balancer,ND,7.888596145
122494,8,cdosborn,lit,0,257,TRUE,laravel-passport,ND,265.8885961
121240,5,mekeor,hascal,0,0,TRUE,asp.net-core-webapi,ND,5.888596145
120243,11,diagrams,diagrams-lib,42,62,TRUE,polymerfire,Package,69.68859615
10855,4,gosquared,flags,10,140,FALSE,invalidoperationexception,ND,143
15796,7,Narazaka,kawari7.js,0,0,TRUE,selector,Package,7.888596145
27274,6,DarwinAwardWinner,crm-custom,0,4,TRUE,fpc,Package,10.88859615
28744,9,ensime,emacs-scala-mode,15,280,FALSE,sizzle,Package,287.5
28511,1,7696122,path-headerline-mode,0,1,TRUE,unity3d,Package,2.888596145
28307,7,agpchil,mu4e-maildirs-extension,5,57,TRUE,separator,Package,64.38859615
27452,7,vedang,el-spice,0,6,TRUE,bitmapdata,Package,13.88859615
27758,1,jorgenschaefer,gitty,0,0,TRUE,uinavigationcontroller,ND,1.888596145
28643,6,coldnew,qml-mode,2,6,TRUE,embedded-linux,OS,12.68859615
27890,6,syohex,emacs-helm-package,0,6,TRUE,nskeyedarchiver,ND,12.88859615
27520,8,leathekd,ercn,0,5,TRUE,onclientclick,ND,13.88859615
28897,1,yuutayamada,stem,1,3,TRUE,git-merge,ND,4.788596145
28271,8,arthurnn,minitest-emacs,9,29,TRUE,encryption-symmetric,ND,36.98859615
27917,3,jonathanchu,color-theme-heroku,1,7,TRUE,infrared,Package,10.78859615
27682,1,daniellawrence,flymake-vala,1,0,TRUE,sshfs,Package,1.788596145
27825,2,jacott,handlebars-sgml-mode,1,4,TRUE,grid-system,Package,6.788596145
27365,3,jart,disaster,9,118,TRUE,nsmutablearray,ND,120.9885961
28865,6,malroc,sourcetalk_emacs,1,1,TRUE,nsinputstream,ND,7.788596145
28709,2,daichirata,emacs-rotate,1,20,TRUE,chatroom,Package,22.78859615
29151,9,vibhavp,emacs-xkcd,0,86,TRUE,array-filter,Package,95.88859615
27745,8,syohex,emacs-git-gutter-fringe,4,105,TRUE,on-screen-keyboard,Package,113.4885961
27544,6,mattfidler,ess-smart-underscore.el,0,5,TRUE,mobile-website,Package,11.88859615
27053,3,whitlockjc,atom-dark-theme-emacs,0,28,TRUE,iphone-privateapi,ND,31.88859615
27472,10,jcollard,elm-mode,9,202,TRUE,screen-resolution,ND,211.9885961
27751,10,magit,git-modes,0,179,FALSE,private-methods,ND,189
27052,9,jwiegley,emacs-async,10,337,TRUE,openframeworks,ND,345.8885961
27724,1,robru,gedit-mode,0,0,TRUE,sti,Package,1.888596145
28221,2,ShingoFukuyama,manage-minor-mode,0,29,TRUE,master-slave,ND,31.88859615
28409,2,heikkil,org-dropbox,0,9,TRUE,animated,Package,11.88859615
27103,6,aki2o,bbdb-,0,6,TRUE,vb6-migration,ND,12.88859615
108309,9,skeeks-semenov,yii2-widget-highcharts,0,1,TRUE,launch-screen,Package,10.88859615
3854,9,DuniceLLC,angular-recaptcha,0,0,TRUE,login,Package,9.888596145
10519,8,FactLook,SlickGrid,1,0,TRUE,umask,Package,8.788596145
62123,7,etd-framework,domReady,0,0,TRUE,handshake,Package,7.888596145
16195,4,thecodebureau,langley,0,0,TRUE,unique-index,ND,4.888596145
25862,9,volusion-angular,vn-toolbox-common,1,0,TRUE,datefield,ND,9.788596145
26468,5,moar-webcomponents,xml-http-req-element,0,1,TRUE,appframework,Package,6.888596145
10401,2,dmarcos,exif-parser,0,3,TRUE,active-directory,Package,5.888596145
14117,3,robertdmunn,jquery-encoder,0,0,TRUE,jquery-validate,Package,3.888596145
24283,7,tavwizard,es6-shim,0,0,FALSE,lwp,Package,7
1805,7,mwiencek,aclass,0,1,TRUE,install,Package,8.888596145
2253,9,Fullscreen,angular-asset-path,2,6,TRUE,gin,Package,15.68859615
2834,6,screeneasy,angular-fireace,0,1,TRUE,hexdump,Package,7.888596145
5990,2,tomiberes,batoh,0,1,TRUE,machine-learning,Package,3.888596145
7429,7,stevenvachon,can-transition,0,6,FALSE,sitecore,Package,13
95286,8,sindresorhus,compare-urls,0,18,FALSE,angularjs-select2,Package,26
11703,6,peterssonjesper,gistfetcher,0,2,TRUE,redgate,ND,8.888596145
19689,3,DyegoCosta,paypal-donate,0,4,TRUE,tablelayout,Package,7.888596145
15460,7,xdamman,js-line-wrap-detector,0,13,TRUE,svnadmin,Package,20.88859615
14103,2,fengweiqi,easySlide,0,2,TRUE,httpurlconnection,ND,4.888596145
21301,3,purwandi,redactorjs,0,9,TRUE,office-addins,ND,12.88859615
8199,2,jonschlinkert,condense-newlines,0,2,TRUE,macports,ND,4.888596145
16197,3,jonschlinkert,lang-map,0,5,TRUE,ctime,Package,8.888596145
3515,7,assisrafael,angular-momentjs,0,5,TRUE,resx,ND,12.88859615
5836,7,mathiasbynens,bacon-cipher,0,13,FALSE,ksoap,ND,20
8294,7,pasangsherpa,convert-base,0,2,TRUE,squirrel-sql,Package,9.888596145
15034,6,M1ke,jquery-switch,0,0,FALSE,password-protection,Package,6
25538,9,zenparsing,v8-promise,0,6,TRUE,fadeout,Package,15.88859615
19881,9,bluishoul,PickMeUp-CN-Light,0,1,FALSE,easygui,Package,10
3208,2,allenhwkim,ngd,0,2,TRUE,avr,Package,4.888596145
91799,8,libracms,ckfinder-assets,0,0,TRUE,w2ui,Package,8.888596145
126437,7,vovantics,abac,0,21,TRUE,pandas-groupby,Feature,28.88859615
2908,7,IlanFrumer,angular-forms-enhanced,0,4,TRUE,activation,Feature,11.88859615
17496,7,mnibecker,angular-edit-row,0,1,TRUE,alphabet,Package,8.888596145
18952,7,shakyShane,norman.js,0,1,TRUE,request.querystring,ND,8.888596145
10989,7,nkzawa,flight-with-node-properties,0,1,TRUE,serial-number,Package,8.888596145
13672,9,jmpressjs,dist,0,6,FALSE,dalvik,ND,15
20763,7,just-paja,pwf-compat-gapi,0,0,TRUE,real-time-data,ND,7.888596145
20783,9,just-paja,pwf-locales,0,0,TRUE,financial,Package,9.888596145
22163,8,magyarjeti,scribe-plugin-forecolor-command,0,1,TRUE,dynamics-gp,ND,9.888596145
15477,4,oytunyuksel,js-marker-clusterer,0,0,TRUE,ntp,Package,4.888596145
17427,5,miwojs,bower-miwo-ui,0,0,TRUE,typeconverting,ND,5.888596145
17626,9,kissyteam,attribute,0,0,TRUE,compareto,ND,9.888596145
1895,7,AeroGear-Components,datamanager,0,0,TRUE,administration,Package,7.888596145
9079,8,deft,deft-angular-arrow,0,0,TRUE,init.d,ND,8.888596145
9855,8,wooptoo,embedder,0,0,TRUE,uptime,Package,8.888596145
10084,9,flowjzh,ember-validations-nocli,0,2,TRUE,tweak,Package,11.88859615
11649,8,nuxy,getScripts,0,0,TRUE,server-side-scripting,ND,8.888596145
13693,2,JoshuaYang,joshua.js,0,0,TRUE,build-script,ND,2.888596145
13926,8,fonini,jquery-capitalize,0,3,TRUE,abstract,Package,11.88859615
16819,7,litixsoft,lx-helpers,0,2,TRUE,executorservice,ND,9.888596145
17921,6,alexogar,multi_tab_singleton,0,1,TRUE,blogspot,Package,7.888596145
18633,8,VictorQueiroz,ng-select2,0,0,TRUE,malware,Package,8.888596145
18749,7,inca,ngui.notices,0,0,TRUE,dynamic-loading,ND,7.888596145
2090,1,harby,amelie.js,0,0,TRUE,lan,Package,1.888596145
6495,8,normanzb,BOE,0,0,TRUE,ogre3d,Package,8.888596145
9450,7,caseywebdev,dpr,0,1,TRUE,face-recognition,Package,8.888596145
9657,8,mietek,ease-scroll,0,1,FALSE,nsdictionary,ND,9
15617,3,ashsidhu,js-rich-marker,0,0,TRUE,shop,Package,3.888596145
19355,7,riomus,OpticalFlow.js,0,0,TRUE,fluid,Package,7.888596145
19930,7,pintxos,Overflow,0,0,TRUE,fortran77,ND,7.888596145
19948,2,antirek,pixabay,0,0,TRUE,event-viewer,ND,2.888596145
23536,8,steroidsjs,steroids-js,0,0,TRUE,date-arithmetic,Package,8.888596145
25165,1,jwerle,typedof,0,2,TRUE,mergetool,ND,3.888596145
26693,7,baidao,wx_api,0,0,TRUE,debian-based,OS,7.888596145
3039,8,sebastianha,angular-gsthumbnails,0,3,TRUE,diskspace,Package,11.88859615
20051,2,Planedia,pl-slider,0,0,TRUE,zend-controller,ND,2.888596145
17141,5,middleout,http-auth-interceptor,0,0,TRUE,expandable,Package,5.888596145
17599,6,modularjs,es5,0,1,TRUE,jtextfield,ND,7.888596145
18064,8,nadavsinai,ndValidation,0,7,TRUE,textfield,Package,15.88859615
18314,6,mnmlstme,ng-dummy,0,2,TRUE,ticker,Package,8.888596145
18700,7,junajan,ng-tags-with-duplicates,0,0,TRUE,zooming,Package,7.888596145
4371,7,inca,ngui.commons,0,0,FALSE,substring,Package,7
18914,7,artjock,no-jpath,0,0,TRUE,capslock,Package,7.888596145
1709,2,4orever,refineslide,0,0,TRUE,actionscript,Language,2.888596145
2176,2,bitflower,angular-absolute-me,0,0,TRUE,netbeans,Package,2.888596145
2430,7,albulescu,angular-ca-autoscroll,0,1,TRUE,ooad,ND,8.888596145
2831,6,jvandemo,angular-filter-pack,0,2,TRUE,capistrano,Package,8.888596145
3354,6,Ghnuberath,angular-link-focus,0,0,TRUE,synthesizer,Package,6.888596145
3600,7,nikolassv,angular-nsv-assertions,0,1,TRUE,google-chrome,Package,8.888596145
3925,2,jsnmgpnty,angular-round-progress,0,0,TRUE,page-lifecycle,ND,2.888596145
4228,7,ibtkvi,angular-swiper-repeat,0,3,TRUE,software-quality,Feature,10.88859615
4257,7,wizardwerdna,angular-test-scaffold,0,0,TRUE,cut,Package,7.888596145
5751,6,backbone-ui,slider,0,0,TRUE,image-comparison,Package,6.888596145
6092,7,lyuehh,beet-treeview,0,0,TRUE,microphone,Package,7.888596145
7426,8,Canteen,CanteenClient,0,0,TRUE,jbuilder,Package,8.888596145
7597,1,WebComponentsBook,chapter-2_dialog,0,1,TRUE,unzip,Package,2.888596145
8231,8,anodynos,node2web_console,0,0,TRUE,project-structure,Package,8.888596145
10088,7,soltys,ember-validations,0,0,TRUE,thin,Package,7.888596145
10403,8,thoferon,exif-js-versioned,0,0,TRUE,enunciate,ND,8.888596145
10639,2,fancyboynet,fCircle,0,0,TRUE,service-broker,ND,2.888596145
10876,7,webadmin87,flash-slider,0,0,TRUE,gmp,Package,7.888596145
11392,2,gnarmis,functional-bower,0,0,TRUE,cdata,Package,2.888596145
11435,6,mildfuzz,Piechart,0,0,TRUE,httpmodule,ND,6.888596145
11456,3,duarteaugust,gad_test_bower_package,0,0,TRUE,observablecollection,ND,3.888596145
11523,2,goliatone,gcollection,0,0,TRUE,system.in,ND,2.888596145
13047,2,jimmy-collazos,input-validator,0,2,TRUE,stm32,Package,4.888596145
13737,2,likr,jqdap,0,0,TRUE,httpwebresponse,ND,2.888596145
14107,8,grnadav,jquery.easyWizard,0,0,TRUE,page-title,Package,8.888596145
15453,3,jsanchesleao,angular-strap-popover,0,0,TRUE,custom-error-pages,Package,3.888596145
15579,1,isuvorov,jsonsheet,0,0,TRUE,xslcompiledtransform,ND,1.888596145
21078,7,futurekind,rasta,0,0,TRUE,wql,Package,7.888596145
21832,7,Raynner,touch-slider,0,6,TRUE,video-encoding,ND,13.88859615
22955,7,rodrigolungui,slider-touchable,0,1,TRUE,median,Package,8.888596145
23545,6,spinx,stickyfloat,0,0,TRUE,primitive-types,ND,6.888596145
26122,5,earthperson,Webtags,0,2,TRUE,kubuntu,OS,7.888596145
5349,7,stephanebachelier,backbone.appmodule,0,0,TRUE,enter,Package,7.888596145
23944,1,shopwareLabs,swAngular-ObjectManipulator,0,0,TRUE,pagedlist,Package,1.888596145
82926,9,janisto,yii-chosen,0,5,TRUE,android-gridlayout,Feature,14.88859615
104563,4,RBSChange,themes.default,0,2,FALSE,twirl,Package,6
106988,1,martial,cmsbundle,0,1,TRUE,python-multiprocessing,ND,2.888596145
5071,6,lytup,atmosphere-js,0,1,TRUE,cifs,Package,7.888596145
17782,5,radamant,bower-mopidy,0,1,TRUE,digital-signature,ND,6.888596145
17907,9,touhonoob,multi-level-push-menu,0,0,TRUE,shallow-copy,Package,9.888596145
26669,1,Youscribe,js.modal,0,0,TRUE,commandbinding,ND,1.888596145
1747,6,apparena,aa_app_mod_share,0,0,TRUE,nunit,Package,6.888596145
3372,6,Krebsoid,angular-locale,0,0,TRUE,mod-wsgi,ND,6.888596145
6011,7,simonfan,bb-dock,0,0,TRUE,ca,Package,7.888596145
4682,7,cybernetlab,anyloader,0,0,TRUE,autocomplete,Package,7.888596145
1046,8,iVariable,Backbone.actAs.Paginatable,0,25,TRUE,xna,ND,33.88859615
6061,7,gburghardt,beacon,0,1,TRUE,glassfish,Package,8.888596145
6010,6,simonfan,bbcv,0,0,TRUE,bigtable,Package,6.888596145
6601,8,jordandh,bootstrap-addons,0,0,TRUE,tr1,ND,8.888596145
5658,8,caseywebdev,backbone-relations,0,4,TRUE,border,Package,12.88859615
7727,6,pulbere,chronology.js,0,0,TRUE,tinyxml,Package,6.888596145
9482,7,cmy2k,drawerpanel,0,2,TRUE,placeholder,Package,9.888596145
9986,6,goodwink,ember-grid,0,2,TRUE,arabic,ND,8.888596145
8830,1,simonfan,data,0,0,TRUE,size-t,ND,1.888596145
10685,8,frontgatetickets,jQuery-Scanner-Detection,0,0,TRUE,jdk1.6,ND,8.888596145
12129,6,GuiAlmeida,bootstrap3-wysihtml5-1.0.2,0,0,TRUE,m,Language,6.888596145
19156,7,cameronprattedwards,graphjs,0,0,TRUE,stderr,Package,7.888596145
46940,8,carloan4u,EpicEditorBundle,0,2,FALSE,sqltransaction,ND,10
14513,6,akiyoshi83,jquery.marking,0,1,TRUE,data-analysis,ND,7.888596145
15318,7,kobkrit,jqvmap-thai,0,0,FALSE,alter,Package,7
15227,9,cagdas89,jquery-ujs-hapi,0,0,TRUE,entitymanager,Package,9.888596145
20109,6,syl22-00,pocketsphinx.js-zh-tdt_sc_8k,1,0,TRUE,asyncsocket,ND,6.788596145
20115,1,jiyinyiyong,poet-matrix,0,1,TRUE,intervals,Package,2.888596145
15771,2,wescravens,Kaiser,0,0,TRUE,schema-design,ND,2.888596145
20345,6,eubruno,pressAndHold,0,0,TRUE,redraw,Package,6.888596145
20469,7,CHEWX,FlexSlider,0,0,TRUE,loss,Package,7.888596145
22121,3,andreip,schema-inspector-testing,0,0,TRUE,datagridviewcombobox,ND,3.888596145
22626,7,robertjlooby,SideChain,0,2,TRUE,wstring,ND,9.888596145
23775,5,tehsenaus,sub-sync,0,0,TRUE,jslider,Package,5.888596145
24486,1,HarveyBrezinaConniffe,threex.paths,0,0,TRUE,method-chaining,ND,1.888596145
25721,9,victorsavu3,ember-i18n,0,0,TRUE,context-free-grammar,Package,9.888596145
26757,6,zensh,zensh,0,0,TRUE,absolute-value,ND,6.888596145
56797,7,doorframework,ckeditor,0,0,TRUE,minifilter,Package,7.888596145
8352,1,azamara,cornerstone-framework-dist,0,0,TRUE,ibm-datapower,ND,1.888596145
16405,2,jrf0110,less-box,0,2,TRUE,hierarchicaldatatemplate,ND,4.888596145
6814,7,euskadi31,bootstrap-sideflap,0,0,TRUE,masm,Package,7.888596145
17119,6,mattbalmer,mb-modules,0,0,TRUE,truncated,ND,6.888596145
17118,7,mattbalmer,mb-injector,0,0,TRUE,error-correction,ND,7.888596145
17460,7,mverhaagen,mkdir-recursive,0,0,TRUE,event-bubbling,ND,7.888596145
17564,6,simonfan,model-dock,0,0,TRUE,errorlevel,ND,6.888596145
1691,6,10digit,payment,0,0,TRUE,genetic,Package,6.888596145
1896,7,AeroGear-Components,pipeline,0,0,TRUE,portal,Package,7.888596145
2237,6,karolmajta,angular-anydialog,0,1,TRUE,multisampling,ND,7.888596145
2435,2,SpeedShifter,angular-cache-promise,0,0,TRUE,high-load,Feature,2.888596145
1229,4,ryanramage,form-serialize,0,1,TRUE,mixed,Package,5.888596145
3414,7,escalant3,angular-managed-view,0,2,TRUE,tiling,Package,9.888596145
3737,2,zjuwwq,angular-ui-placeholder,0,0,TRUE,model,Package,2.888596145
5609,6,ersmo,backbone.oauth,0,2,TRUE,real-time,Package,8.888596145
3970,6,sambs,angular-sb-popover,0,0,TRUE,jface,Package,6.888596145
5918,3,deivthings,base-componentes,0,0,TRUE,publishing,Package,3.888596145
7593,6,vashik,chap-links-timeline,0,0,TRUE,similarity,Package,6.888596145
7991,7,Coderpower,cryptojs,0,0,TRUE,datarow,ND,7.888596145
7689,6,urodoz,Chloe-i18n,0,1,TRUE,ajp,ND,7.888596145
8155,7,Arelav,components-angular-file-upload,0,0,TRUE,user-stories,ND,7.888596145
9200,3,jherr,diamond,0,5,TRUE,gantt-chart,Package,8.888596145
10282,2,thepian,EssentialJS-Future,0,1,TRUE,self-join,ND,3.888596145
11682,1,gideonthomas,mdlinkparser,0,0,TRUE,dct,Package,1.888596145
12445,7,sunliwen,highlightable,0,0,TRUE,tcpclient,Package,7.888596145
12898,9,alisamar,imagesloaded-packaged,0,0,TRUE,excel-2003,ND,9.888596145
12815,5,sebastienfilion,validate.idex,0,0,TRUE,deflate,Package,5.888596145
12410,7,Hiswe,hevent,0,0,TRUE,whm,ND,7.888596145
13699,1,cablecarjoyce,joyce-c,0,0,TRUE,atexit,Package,1.888596145
13886,3,webpolis,jquery-bing-bower,0,0,TRUE,infinite-loop,Package,3.888596145
15516,2,chemisus,jsonbase,0,0,TRUE,bigdecimal,Package,2.888596145
20091,8,web-mech,ply-event,0,0,TRUE,nested-forms,ND,8.888596145
20840,7,chilijung,qdom-text,0,0,TRUE,javascript-engine,ND,7.888596145
21506,5,zetorama,requirejs-xt,0,0,FALSE,referrer,Package,5
21552,7,kjbekkelund,responseFaker.js,0,0,TRUE,gdata,Package,7.888596145
20328,3,erudianart,preet-test-app2,0,0,TRUE,code-editor,Package,3.888596145
24802,7,dstroot,totop.js,0,0,TRUE,panic,Package,7.888596145
26558,7,bilalq,xterm-256color-palette,0,0,TRUE,pywinauto,Package,7.888596145
103016,6,pmdumuid,countdown,0,0,TRUE,concurrent.futures,ND,6.888596145
7107,5,chiefy,breeze.js.labs,0,0,TRUE,blur,Package,5.888596145
